filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/GiantPiano-MIDIs/Alburger, Mark, The Twelve Fingers, Op.8, ZUmCV1zUuBw.mid",0,0,FALSE,TRUE,12,384,[52],[44],[2.229819393183795],[2.59157238231572]
"Eval-subsets/GiantPiano-MIDIs/Alburger, Mark, Variations and Theme, Op.6, _dxxgrM4JbI.mid",0,0,FALSE,TRUE,12,384,[27],[23],[2.335819179229356],[2.2413997871351237]
"Eval-subsets/GiantPiano-MIDIs/Alden, Bob, The American Dancers, rsmDH2Zopt0.mid",0,0,FALSE,TRUE,12,384,[29],[51],[2.3871645143622486],[2.9731365194529626]
"Eval-subsets/GiantPiano-MIDIs/Alden, John Carver, Souvenir de Vienne, bACQBFJxH8o.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.2268495608732066],[2.4988430745783234]
"Eval-subsets/GiantPiano-MIDIs/Alder, Ernest, Valse-caprice, sQ7wZLqvPCs.mid",0,0,FALSE,TRUE,12,384,[77],[46],[2.1273896934065526],[2.3372145924531513]
"Eval-subsets/GiantPiano-MIDIs/Aledo, M., Agnes Waltz, 3LLsIGR0t9o.mid",0,0,FALSE,TRUE,12,384,[83],[50],[2.181364183094751],[2.4840425748698207]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Cadenza for Piano, c4xtOjFKDiI.mid",0,0,FALSE,TRUE,12,384,[112],[52],[2.1672380455681983],[2.34631377121099]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Consonances VI, h3qNBVOQtso.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.2481135028777826],[2.346751516533657]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Sonata for 6 Horns, aOzAb9_oFjw.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.3269148571026395],[2.317001423691885]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Symphonic Poem, I4gyoEdUrfw.mid",0,0,FALSE,TRUE,12,384,[57],[52],[2.3278643246230897],[2.253824252908883]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Symphony No.9 'Jerusalem', ec90hqet7YY.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.280455274648574],[2.312502897881823]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, The Voice, VtRyL1pH9Yc.mid",0,0,FALSE,TRUE,12,384,[55],[52],[2.267522462370211],[2.3653604264329515]
"Eval-subsets/GiantPiano-MIDIs/Alexandra, Liana, Welcome Rich, IyMjNxekhyo.mid",0,0,FALSE,TRUE,12,384,[67],[52],[2.3139482212333133],[2.3285658863208134]
"Eval-subsets/GiantPiano-MIDIs/Alferaki, Achilles, 3 Morceaux, Op.27, JZar5qGriIc.mid",0,0,FALSE,TRUE,12,384,[65],[51],[2.20377647875618],[2.532004404824791]
"Eval-subsets/GiantPiano-MIDIs/Alferaki, Achilles, 3 Morceaux, Op.30, ePtnmJxtmxg.mid",0,0,FALSE,TRUE,12,384,[63],[49],[2.1122389631779623],[2.4351984974173506]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 11 grands préludes et 1 transcription du Messie de Hændel, Op.66, bj52mjB8s7Y.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.16235266021498],[2.5832819737883104]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 11 Pièces dans le style religieux, Op.72, deEPDjLBeLw.mid",0,0,FALSE,TRUE,12,384,[60],[51],[2.1789379755532665],[2.698164288668391]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 12 Etudes in All the Major Keys, Op.35, BGmeOYaExno.mid",0,0,FALSE,TRUE,12,384,[100],[52],[2.204423941651611],[2.430749984526398]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 12 Etudes in All the Minor Keys, Op.39, ZG9pGzXmHjo.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.260664837356227],[2.676359237156787]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 2 Petites pièces, Op.60, jcvaJLXSC0c.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.2156678432103827],[2.3965860860062893]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 25 Preludes, Op.31, tly_AbXkeCI.mid",0,0,FALSE,TRUE,12,384,[103],[52],[2.1753554085162494],[2.468608389378227]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 2e verset du 41e Psaume, S7-WAxfY3VM.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.170827256701229],[2.4165626074757705]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Andantes romantiques, Op.13, 1dUMXk1-iOU.mid",0,0,FALSE,TRUE,12,384,[94],[52],[2.221935422452062],[2.417406787598004]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Improvisations dans le Style brillant, Op.12, ORT-ei5_X8w.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.228671714549508],[2.7012864497698628]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Marches quasi da Cavalleria, Op.37, eFaEyZsdL7U.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.2845001163342094],[2.6527317528981413]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Marches, Op.40, nE50cZHt8Fs.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.3099063477658763],[2.5809292028293243]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Morceaux dans le Genre pathétique, Op.15, aOGplYgQOZk.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.2048124242589906],[2.530818628478625]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Petites fantaisies, Op.41, CptNa_Pa7b0.mid",0,0,FALSE,TRUE,12,384,[103],[52],[2.1992566201758588],[2.5086054591339626]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, 3 Scherzi di bravoure, Op.16, xpJ1F4AfyiU.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.208461405818157],[2.595064379380497]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Alleluia, Op.25, ghXYYxHl4VU.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.201387174326616],[2.6478312561826636]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Bourrée d'Auvergne, Op.29, IevzDo5LBFM.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.222734591012435],[2.532244325798975]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Capriccio alla soldatesca, Op.50, dnnTZcIAVvE.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.2067606784449323],[2.4809607848837496]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Chapeau bas!, vFpL6KY-2W4.mid",0,0,FALSE,TRUE,12,384,[64],[52],[2.269152320982321],[2.822550779331345]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Esquisses, Op.63, ioT8SqcU0is.mid",0,0,FALSE,TRUE,12,384,[77],[47],[2.193357954325619],[2.3803558602635753]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Étude alla barbaro, Ex3Em_P6TCI.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.249909198597378],[2.698977604681175]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Etude, WoO, c297e_yjlAQ.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.1907554744531663],[2.548756738563237]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Gigue et air de ballet, Op.24, 3sbv3gfx5TY.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.2117366653150743],[2.6276517203138425]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Grande fantaisie sur Don Juan, Op.26, lIRcC2dRV_4.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2140754863552257],[2.56876380294698]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Grande Sonate 'Les Quatre Ages', Op.33, pyUvxGxetcI.mid",0,0,FALSE,TRUE,12,384,[106],[52],[2.1997516777455988],[2.4657331840882475]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Impromptu sur le Choral de Luther, Op.69, ijbX1Ivt6F4.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.1602607562578937],[2.455642036526516]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Jean qui pleure et Jean qui rit, JKgg8-E9bfY.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.2500257414063296],[2.627264440246052]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Le tambour bat aux champs, Op.50bis, HKbCSrSqOLs.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.2453381483355446],[2.3894862745129184]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Les mois, Op.74, Pzth1MU5JFY.mid",0,0,FALSE,TRUE,12,384,[99],[52],[2.184123245963022],[2.511916894861838]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Les Omnibus, Op.2, SD_qUojdVBY.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.194799116868649],[2.408605014345618]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Marche funèbre, Op.26, AP8X24rwHHM.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.2476790375947573],[2.432575637586887]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Minuetto alla Tedesca, Op.46, CO51FDSRPTw.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.241770094807057],[2.496287843306422]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Nocturne 'Le Grillon', Op.60bis, 4Rveexu96tw.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.1697120089597854],[2.4592972523802485]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Paix à la paix, d2hAT8fU7qA.mid",0,0,FALSE,TRUE,12,384,[51],[45],[2.171715110115368],[2.323475966715462]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Petit conte, pJwOucXTls0.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.156338749967242],[2.3090405088218726]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Petits préludes sur les 8 gammes du plain-chant, pZy2vx0FKSw.mid",0,0,FALSE,TRUE,12,384,[26],[30],[2.251853352880397],[2.9075203507118985]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Pour Monsieur Gurkhaus, L2ajYW7C75s.mid",0,0,FALSE,TRUE,12,384,[36],[49],[2.2205073003303446],[2.7839064289492326]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Quasi Caccia, Op.53, JYAEaf9C4jU.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.2800584111330906],[2.709642320036875]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Réconciliation, Op.42, MGwcbrYFsiU.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.1545548267591426],[2.4514388519260333]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Recueil d'Impromptus, Op.32, EIPeJfmC06U.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.281398403220706],[2.4891356771904225]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Recueil de Chants, Op.65, p5IQXu1-A5s.mid",0,0,FALSE,TRUE,12,384,[62],[50],[2.206400913879851],[2.695630553892189]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Recueil de Chants, Op.70, Vsd6ANf1rUQ.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.3134765490982763],[2.318147342040322]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Rondeau chromatique, Op.12, B92cPwiBNW0.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.205350644978618],[2.5067310054536573]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Rondoletto 'Il était un p'tit homme', Op.3, PK1YdM_M3PM.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.241402686727965],[2.611295205782454]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Saltarelle, Op.23, pUlgsDD3iDw.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.227022943332481],[2.4159098540003914]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Salut, Cendre de Pauvre, Op.45, HxD_ReBdT-M.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.227001202987484],[2.420555267437519]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Toccatina, Op.75, H-NQpRJRGSc.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.1984159847413434],[2.308002221712831]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Variations à la vielle, Ha5PaIUNGyY.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.2222673602101253],[2.4002424520702577]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Variations on a Theme of Steibelt, Op.1, 3DdxWUFkxR0.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.2150443091587455],[2.466470495806499]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Variations quasi fantaisie, Op.16 No.6, zaqRme3oa2g.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.1592363149173917],[2.490300995808311]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Variations sur 'Ah ! segnata é la mia morte', Op.16 No.4, -sSHCvni-NU.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.1796868293996483],[2.5860230923679812]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Variations sur un thème de Bellini, Op.16 No.5, zLVMY1Yc6oo.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.1752068873013553],[2.5355919642195177]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Charles-Valentin, Zorcico, 3VCNtyi3pgY.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.256433423338806],[2.33788979960254]
"Eval-subsets/GiantPiano-MIDIs/Alkan, Maxime, Maria, F7YxFilFFXo.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.171166995574713],[2.5158273353780545]
"Eval-subsets/GiantPiano-MIDIs/Allen, Euphemia, The Celebrated Chop Waltz, eJZnDn-M8JM.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.168728511516817],[2.5609031704324456]
"Eval-subsets/GiantPiano-MIDIs/Allende, Pedro Humberto, 12 Tonadas, r0cOiEu2WAM.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2191658670758847],[2.3967995041874914]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, 3 Piano Pieces, Op.9, 4JYFS3GciOk.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.139236345171351],[2.393148052118705]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, 4 Piano Pieces, Op.13, -dSoxajqWow.mid",0,0,FALSE,TRUE,12,384,[76],[50],[2.1581090544870847],[2.392563581633081]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, 4 Piano Pieces, Op.4, b1i7AU7k2cg.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.2188875104480643],[2.542260842573831]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, Marche symphonique, Op.16, vQdOtrzVc3U.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.234763408669843],[2.5485555611681434]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, Romance, kI0LnpTwwLE.mid",0,0,FALSE,TRUE,12,384,[77],[51],[2.1493691858967896],[2.43035230805135]
"Eval-subsets/GiantPiano-MIDIs/Alnæs, Eyvind, Variations, Op.5, jltNNSoVNXQ.mid",0,0,FALSE,TRUE,12,384,[62],[45],[2.2691454391539736],[2.3926550772652284]
"Eval-subsets/GiantPiano-MIDIs/Aloiz, Vladislav, 3 Morceaux, Op.33, CO3wGLavE4Y.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.241898246224752],[2.358655264168795]
"Eval-subsets/GiantPiano-MIDIs/Aloiz, Vladislav, 4 Morceaux, Op.51, tcXabCxkzVU.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.1655293696162508],[2.3304578673014795]
"Eval-subsets/GiantPiano-MIDIs/Alombert, Jeanne, Impromptu, CsGt_W9ryj0.mid",0,0,FALSE,TRUE,12,384,[79],[50],[2.1260944805675748],[2.3531379249147806]
"Eval-subsets/GiantPiano-MIDIs/Alsuyet, Claudio, Fragmentos de un cuento Chino, XHs0v_wXPTc.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.2413543298120024],[2.4499296439308926]
"Eval-subsets/GiantPiano-MIDIs/Altès, Joseph-Henri, Solo No.4, Op.23, iBdYevt6Vh0.mid",0,0,FALSE,TRUE,12,384,[88],[51],[2.311466739095403],[2.3527892701088007]
"Eval-subsets/GiantPiano-MIDIs/Altès, Joseph-Henri, Solo No.7, Op.32, ij7U8f3QWoQ.mid",0,0,FALSE,TRUE,12,384,[80],[51],[2.0903778766792374],[2.335003711187701]
"Eval-subsets/GiantPiano-MIDIs/Altès, Joseph-Henri, Solo No.8, Op.34, D5i90AELhJA.mid",0,0,FALSE,TRUE,12,384,[68],[51],[2.2253134095446314],[2.300457506145497]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Farewell to the Nightingale, 4Oj1I6HzcbI.mid",0,0,FALSE,TRUE,12,384,[55],[43],[2.2057981929659483],[2.3495917798871164]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Mazurka in D major, 8rtQpr7S1PM.mid",0,0,FALSE,TRUE,12,384,[65],[47],[2.064468043613448],[2.396247280623433]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Mazurka in E-flat major, 0urX6a7_Tmo.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.223759723821173],[2.412831510442716]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Piano Sonata in A-flat major, eyRkwAw8Yxs.mid",0,0,FALSE,TRUE,12,384,[72],[50],[2.2195037783891336],[2.433153463140979]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Quadrille in B-flat major, _wk0VuXkbYE.mid",0,0,FALSE,TRUE,12,384,[61],[48],[2.2528866336048465],[2.403825290492747]
"Eval-subsets/GiantPiano-MIDIs/Alyabyev, Aleksandr, Waltz in A-flat major, eyRkwAw8Yxs.mid",0,0,FALSE,TRUE,12,384,[72],[50],[2.2195037783891336],[2.433153463140979]
"Eval-subsets/GiantPiano-MIDIs/Amadeo, Gaetano, Offertoire, POJBHEp3V5k.mid",0,0,FALSE,TRUE,12,384,[42],[50],[2.220029223276796],[2.687623463955553]
"Eval-subsets/GiantPiano-MIDIs/Amani, Nikolay, 3 Preludes, Op.8, DXBPD5j7zc0.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.190542721744517],[2.486381113113835]
"Eval-subsets/GiantPiano-MIDIs/Amani, Nikolay, Album pour la jeunesse, Op.15, 8l9eWNsIjtA.mid",0,0,FALSE,TRUE,12,384,[57],[46],[2.162474182805872],[2.353231887000478]
"Eval-subsets/GiantPiano-MIDIs/Amengual, René, Transparencias, 6QMgqMlJUis.mid",0,0,FALSE,TRUE,12,384,[70],[46],[2.2670735491351643],[2.4567886603645452]
"Eval-subsets/GiantPiano-MIDIs/Amthor, Wilhelm, Im deutschen Alpenlande, fV4RfbGnD44.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.1417046451484456],[2.3297164096129346]
"Eval-subsets/GiantPiano-MIDIs/Amthor, Wilhelm, Schmetterlinge, InG7q-X8YGc.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.1875861803100474],[2.363290798515983]
"Eval-subsets/GiantPiano-MIDIs/Ancliffe, Charles, The Valley of Poppies, W4yabJi_sbs.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.2069094358387304],[2.455456220090517]
"Eval-subsets/GiantPiano-MIDIs/Andersen, Harris, Rondino in A-flat major, pOnEscEc9Ic.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.188397505895648],[2.392236498029404]
"Eval-subsets/GiantPiano-MIDIs/Andersen, Joachim, Opera Transcriptions, Op.45, Q_My9hIlOOo.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.2135222453674928],[2.3560978543626994]
"Eval-subsets/GiantPiano-MIDIs/Andersen, Joachim, Wiedersehen, Op.46, km6kBcqLWSw.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.1800756109596082],[2.4183091897342424]
"Eval-subsets/GiantPiano-MIDIs/Anderson, George, The Battle of Waterloo, e-3fvyFxj90.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.1513149563538683],[2.466736975572632]
"Eval-subsets/GiantPiano-MIDIs/Andino, Julián, Allegro agitato, w1nAI5WYkZY.mid",0,0,FALSE,TRUE,12,384,[61],[46],[2.1728916293943215],[2.4198861438385166]
"Eval-subsets/GiantPiano-MIDIs/André, Johann Anton, Sonata for Piano Four-Hands, Op.12, eIKx-R1N3HE.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.272642624196062],[2.405769783930123]
"Eval-subsets/GiantPiano-MIDIs/Andrée, Elfrida, Fem smärre tonbilder, Op.7, ht0hJnFvVyY.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.239551462034496],[2.4604258674152377]
"Eval-subsets/GiantPiano-MIDIs/Andrée, Elfrida, Julstämning, 7ZsqXGGBSS8.mid",0,0,FALSE,TRUE,12,384,[66],[43],[2.194713524876392],[2.2865038641538713]
"Eval-subsets/GiantPiano-MIDIs/Andrée, Elfrida, Piano Sonata, Op.3, mA4AwMhx6h4.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.233987459596762],[2.324578413602927]
"Eval-subsets/GiantPiano-MIDIs/Andrieu, Fernand, Plaisirs d'été, Op.254, MSAhcQEprCk.mid",0,0,FALSE,TRUE,12,384,[74],[49],[2.2657280703702627],[2.4636118030149516]
"Eval-subsets/GiantPiano-MIDIs/Anduaga, Eduardo H. de, Danses espagnoles, cgcD7QTRZxg.mid",0,0,FALSE,TRUE,12,384,[86],[50],[2.204442627378564],[2.3028433977038074]
"Eval-subsets/GiantPiano-MIDIs/Anerio, Felice, Angelus autem Domini descendit de coelo, 8xauNwr2TYc.mid",0,0,FALSE,TRUE,12,384,[25],[30],[2.3777065372478905],[3.0435592319545024]
"Eval-subsets/GiantPiano-MIDIs/Anerio, Felice, Ave quam colunt angeli, 88KDAQcAl7k.mid",0,0,FALSE,TRUE,12,384,[71],[39],[2.1847781401021336],[2.547581880422024]
"Eval-subsets/GiantPiano-MIDIs/Anerio, Felice, Libera me, Domine, mvHflcRcOBg.mid",0,0,FALSE,TRUE,12,384,[62],[28],[2.2793074593544342],[2.5832120170856983]
"Eval-subsets/GiantPiano-MIDIs/Anerio, Giovanni Francesco, O quam suavis est Domine spiritus tuus, u36ohcGDRAw.mid",0,0,FALSE,TRUE,12,384,[44],[46],[2.3896034927920105],[2.6015428503238374]
"Eval-subsets/GiantPiano-MIDIs/Anfossi, Pasquale, La clemenza di Tito, l8nWsoi0_IY.mid",0,0,FALSE,TRUE,12,384,[48],[49],[2.1207541643418897],[2.412013164709782]
"Eval-subsets/GiantPiano-MIDIs/Ansell, John, The Indian Juggler, _qIWYykOCtw.mid",0,0,FALSE,TRUE,12,384,[63],[44],[2.1659603680037125],[2.437053878443859]
"Eval-subsets/GiantPiano-MIDIs/Anson, Antoni, L'amitié, _zrIMaYHUjA.mid",0,0,FALSE,TRUE,12,384,[73],[46],[2.125775283055053],[2.416249696386477]
"Eval-subsets/GiantPiano-MIDIs/Ansons, Stephane, Fantaisie valse, iTbWH2kndO0.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.2397089284441085],[2.465011902908137]
"Eval-subsets/GiantPiano-MIDIs/Ansons, Stephane, Marche funèbre, 7-9wXQpzESo.mid",0,0,FALSE,TRUE,12,384,[93],[52],[2.2092729026240323],[2.5957522673079434]
"Eval-subsets/GiantPiano-MIDIs/Ansons, Stephane, Piano Sonata in E-flat major, Tug4GfiN3II.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2152158861107867],[2.4553624110441725]
"Eval-subsets/GiantPiano-MIDIs/Ansons, Stephane, Piano Sonata in F major, UYUO8W7wVv8.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.1579753124291483],[2.4048049374941067]
"Eval-subsets/GiantPiano-MIDIs/Ansons, Stephane, Piano Sonata in G major, oETOokvkkEQ.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.140222838843314],[2.5867984516095843]
"Eval-subsets/GiantPiano-MIDIs/Ansorge, Conrad, Piano Sonata No.3, Op.23, I5i-IEIxpZ0.mid",0,0,FALSE,TRUE,12,384,[105],[52],[2.1882914144775367],[2.3506072172225814]
"Eval-subsets/GiantPiano-MIDIs/Ansorge, Conrad, Traumbilder, Op.3, EK2OvxLpf7c.mid",0,0,FALSE,TRUE,12,384,[67],[52],[2.191726961379883],[2.4480124691469607]
"Eval-subsets/GiantPiano-MIDIs/Ansorge, Conrad, Traumbilder, Op.8, EK2OvxLpf7c.mid",0,0,FALSE,TRUE,12,384,[67],[52],[2.191726961379883],[2.4480124691469607]
"Eval-subsets/GiantPiano-MIDIs/Antheil, George, 5 Songs, dB-gcgN-16U.mid",0,0,FALSE,TRUE,12,384,[84],[50],[2.1593406628676752],[2.3844175611707024]
"Eval-subsets/GiantPiano-MIDIs/Antheil, George, Piano Sonata No.2 'The Airplane', J4on2sedCNg.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.1468076034829924],[2.5060486290378345]
"Eval-subsets/GiantPiano-MIDIs/Antheil, George, Sonate sauvage, VMjW3DTId7Y.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.2078743573488784],[2.537179047301281]
"Eval-subsets/GiantPiano-MIDIs/Antico, Andrea, Per dolor mi bagno, uFY9NWLIpkc.mid",0,0,FALSE,TRUE,12,384,[19],[13],[1.4601860250149765],[2.048126815578361]
"Eval-subsets/GiantPiano-MIDIs/Antipov, Konstantin, 4 Morceaux, Op.6, Hwr388Mwr7U.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.240979809959468],[2.5276420203657777]
"Eval-subsets/GiantPiano-MIDIs/Antipov, Konstantin, 5 Morceaux, Op.5, HrSlaPr1Aak.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.23572511577893],[2.4533944725129153]
"Eval-subsets/GiantPiano-MIDIs/Antipov, Konstantin, Impromptu et Valse, Op.13, Y6_UobMnSyg.mid",0,0,FALSE,TRUE,12,384,[65],[52],[2.173406693884453],[2.3535603469149793]
"Eval-subsets/GiantPiano-MIDIs/Antipov, Konstantin, Valse et Etude, Op.11, Y6_UobMnSyg.mid",0,0,FALSE,TRUE,12,384,[65],[52],[2.173406693884453],[2.3535603469149793]
