,filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,DNVR,DNODR
388,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/1._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,86,3,3.03611925302047,1.6071462620877,67.71653543307087,0.29296875
389,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/1._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,53,7,2.961674054683,1.58434328727385,41.732283464566926,0.68359375
390,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/2._Andante/Sonate_No._15_Pastoral_2nd_Movement.mxl.midi",0,0,False,True,2,1024,56,3,2.97225453548523,1.52761096768438,44.09448818897638,0.29296875
391,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/2._Andante/Sonate_No._15_Pastoral_2nd_Movement.mxl.midi",1,0,False,True,2,1024,44,3,2.89101486950728,1.53535253899294,34.645669291338585,0.29296875
392,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/3._Scherzo_(Allegro_assai)/Sonate_No._15_Pastoral_3rd_Movement.mxl.midi",0,0,False,True,0,1024,28,1,2.89169301844657,0.0,22.04724409448819,0.09765625
393,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/3._Scherzo_(Allegro_assai)/Sonate_No._15_Pastoral_3rd_Movement.mxl.midi",1,0,False,True,0,1024,28,1,3.05350970540802,0.0,22.04724409448819,0.09765625
394,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/4._Rondo._Allegro_ma_non_troppo/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,68,1,2.82578406937236,1.18176543778373,53.54330708661418,0.09765625
395,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/4._Rondo._Allegro_ma_non_troppo/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,69,15,2.91269068638333,1.18176543778373,54.330708661417326,1.46484375
396,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/1._Allegro_vivace/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,27,1,2.44877865249687,2.06413468563578,21.25984251968504,0.09765625
397,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/1._Allegro_vivace/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,35,8,2.29469853929007,2.06413468563578,27.559055118110237,0.78125
398,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/2._Adagio_grazioso/musicxml_cleaned.musicxml.midi",0,0,False,True,10,1024,32,6,2.88381162003661,2.3996744907727,25.196850393700785,0.5859375
399,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/2._Adagio_grazioso/musicxml_cleaned.musicxml.midi",1,0,False,True,10,1024,43,11,2.91083976560063,2.36862306182776,33.85826771653544,1.07421875
400,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/3._Rondo_(Allegretto)/Sonate_No._16_3rd_Movement.mxl.midi",0,0,False,True,0,1024,50,3,2.41093640229717,1.27443661801058,39.37007874015748,0.29296875
401,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.16_in_G,_Op.31_No.1/3._Rondo_(Allegretto)/Sonate_No._16_3rd_Movement.mxl.midi",1,0,False,True,0,1024,50,3,2.56883684991497,1.31482615564231,39.37007874015748,0.29296875
402,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/1._Allegro_vivace/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,12,3,2.65283140597789,1.82586719585818,9.448818897637794,0.29296875
403,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/1._Allegro_vivace/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,13,3,2.66169426537775,1.89658746315289,10.236220472440944,0.29296875
404,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/2._Largo_appassionato/Sonate_No._2_2nd_Movement.mxl.midi",0,0,False,True,0,1024,13,6,2.57130482544008,2.29060423350477,10.236220472440944,0.5859375
405,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/2._Largo_appassionato/Sonate_No._2_2nd_Movement.mxl.midi",1,0,False,True,0,1024,17,6,2.73268454270177,2.27549351478953,13.385826771653544,0.5859375
406,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/3._Scherzo_(Allegretto)/Sonate_No._2_3rd_Movement.mxl.midi",0,0,False,True,0,1024,7,1,2.39921851665093,1.87180217690159,5.511811023622047,0.09765625
407,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/3._Scherzo_(Allegretto)/Sonate_No._2_3rd_Movement.mxl.midi",1,0,False,True,0,1024,11,6,2.38548572864692,1.87180217690159,8.661417322834646,0.5859375
408,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/4._Rondo_(Grazioso)/Sonate_No._2_4th_Movement.mxl.midi",0,0,False,True,2,1024,21,6,2.87245960218876,1.94674427862424,16.535433070866144,0.5859375
409,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/4._Rondo_(Grazioso)/Sonate_No._2_4th_Movement.mxl.midi",1,0,False,True,2,1024,36,12,2.80142123056907,1.98415245529471,28.346456692913385,1.171875
410,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/Sonate_No._25_1st_Movement_.mxl.midi",0,0,False,True,0,1024,38,1,2.56665244619745,0.0,29.92125984251969,0.09765625
411,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/Sonate_No._25_1st_Movement_.mxl.midi",1,0,False,True,0,1024,22,1,2.57262097030637,0.0,17.322834645669293,0.09765625
412,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/2._Andante/Sonate_No._25_2nd_Movement.mxl.midi",0,0,False,True,2,1024,3,1,2.19488821257486,2.02274794842053,2.3622047244094486,0.09765625
413,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/2._Andante/Sonate_No._25_2nd_Movement.mxl.midi",1,0,False,True,2,1024,8,7,1.96329798146775,2.02274794842053,6.299212598425196,0.68359375
414,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/3._Vivace/Sonate_No._25_3rd_Movement.mxl.midi",0,0,False,True,2,1024,7,3,2.5547560799201,1.01598505002491,5.511811023622047,0.29296875
415,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/3._Vivace/Sonate_No._25_3rd_Movement.mxl.midi",1,0,False,True,2,1024,4,3,2.50791579178151,1.62154141521829,3.149606299212598,0.29296875
416,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/1._Das_Lebewohl_(Adagio_-_Allegro)/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,43,1,2.73820733155552,2.40864841323132,33.85826771653544,0.09765625
417,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/1._Das_Lebewohl_(Adagio_-_Allegro)/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,48,7,2.79613475899769,2.40864841323132,37.79527559055118,0.68359375
418,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/2._Abwesendheit_(Andante_espressivo)/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,6,1,2.13283060227946,1.47080847632211,4.724409448818897,0.09765625
419,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/2._Abwesendheit_(Andante_espressivo)/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,7,3,2.07626364854134,1.47080847632211,5.511811023622047,0.29296875
420,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/3._Das_Wiedersehn_(Vivacissimamente)/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,87,3,2.64302841144955,1.72781140447355,68.50393700787401,0.29296875
421,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.26_in_E_flat,_Op.81a_-""Les_adieux""/3._Das_Wiedersehn_(Vivacissimamente)/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,78,3,2.729466104012,1.76029015706134,61.417322834645674,0.29296875
422,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/1._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,35,3,2.64746896622527,2.08338123292359,27.559055118110237,0.29296875
423,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/1._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,41,3,2.70146261336519,2.12383118359755,32.28346456692913,0.29296875
424,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/2._Adagio_molto/Sonate_No._5_2nd_Movement.mxl.midi",0,0,False,True,4,1024,33,3,2.58320251026402,2.15184488437594,25.984251968503933,0.29296875
425,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/2._Adagio_molto/Sonate_No._5_2nd_Movement.mxl.midi",1,0,False,True,2,1024,27,11,2.55929930625091,2.13678044436022,21.25984251968504,1.07421875
426,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/3._Finale_(Prestissimo)/Sonate_No._5_3rd_Movement.mxl.midi",0,0,False,True,2,1024,27,3,2.68031987414066,1.8548976892133,21.25984251968504,0.29296875
427,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/3._Finale_(Prestissimo)/Sonate_No._5_3rd_Movement.mxl.midi",1,0,False,True,2,1024,33,7,2.55877581396786,1.8875742479561,25.984251968503933,0.68359375
428,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,8,1024,65,4,3.04640807140546,1.79338641702356,51.181102362204726,0.390625
429,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,8,1024,70,9,3.0309752805442,1.68609896224821,55.118110236220474,0.87890625
430,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl.midi",0,0,False,True,0,1024,28,1,2.74044159032842,2.24030888302827,22.04724409448819,0.09765625
431,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/Sonate_No._6_2nd_Movement.mxl.midi",1,0,False,True,0,1024,22,7,2.66838434877729,2.24030888302827,17.322834645669293,0.68359375
432,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/3._Presto/Sonate_No._6_3rd_Movement.mxl.midi",0,0,False,True,2,1024,50,1,2.69594179277187,0.0,39.37007874015748,0.09765625
433,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/3._Presto/Sonate_No._6_3rd_Movement.mxl.midi",1,0,False,True,2,1024,32,3,2.8241942052465,1.47080847632211,25.196850393700785,0.29296875
434,Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/1._Andante_con_variazioni_-_Live/musicxml_cleaned.musicxml.midi,0,0,False,True,12,1024,26,5,2.9294216448532,2.0880642521553,20.47244094488189,0.48828125
435,Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/1._Andante_con_variazioni_-_Live/musicxml_cleaned.musicxml.midi,1,0,False,True,12,1024,35,10,2.86636956565618,2.29740600463176,27.559055118110237,0.9765625
436,Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/2._Scherzo._Allegro_molto_-_Live/Sonate_No._12_Funeral_March_2nd_Movement.mxl.midi,0,0,False,True,0,1024,18,1,2.49693061900264,0.0,14.173228346456693,0.09765625
437,Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/2._Scherzo._Allegro_molto_-_Live/Sonate_No._12_Funeral_March_2nd_Movement.mxl.midi,1,0,False,True,0,1024,20,1,2.57990541711247,0.0,15.748031496062993,0.09765625
438,Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl.midi,0,0,False,True,12,220,1,41,0.0,2.77553587339184,0.7874015748031495,18.636363636363637
439,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Le_gibet/Le_Gibet_-_No.2_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",0,0,False,True,0,1024,4,1,2.9927650440998,2.04495197209263,3.149606299212598,0.09765625
440,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Le_gibet/Le_Gibet_-_No.2_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",1,0,False,True,0,1024,29,3,3.01552544163336,1.96778980627971,22.83464566929134,0.29296875
441,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Le_gibet/Le_Gibet_-_No.2_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",2,0,False,True,0,1024,17,3,2.99951701077114,2.03648232805983,13.385826771653544,0.29296875
442,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Ondine/musicxml_cleaned.musicxml.midi",0,0,False,True,6,1024,4,7,1.82007597536062,1.87180217690159,3.149606299212598,0.68359375
443,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Ondine/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,10,15,2.11683867917695,2.36068699792651,7.874015748031496,1.46484375
444,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Ondine/musicxml_cleaned.musicxml.midi",2,0,False,True,12,1024,10,15,2.27211982877278,2.40872441838347,7.874015748031496,1.46484375
445,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Scarbo/Scarbo_-_No.3_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",0,0,False,True,12,1024,1,1,2.48845638955895,2.36120784900077,0.7874015748031495,0.09765625
446,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Scarbo/Scarbo_-_No.3_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",1,0,False,True,12,1024,20,13,2.26295213714203,2.66088773706625,15.748031496062993,1.26953125
447,"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Scarbo/Scarbo_-_No.3_from_Gaspard_de_la_Nuit_-_Maurice_Ravel.mxl.midi",2,0,False,True,12,1024,14,13,2.45700231815255,2.40686201439766,11.023622047244094,1.26953125
448,"Eval-subsets/ATEPP-1/Maurice_Ravel/Jeux_d'eau,_M._30/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,1,1,2.14094347497351,2.68722557875488,0.7874015748031495,0.09765625
449,"Eval-subsets/ATEPP-1/Maurice_Ravel/Jeux_d'eau,_M._30/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,5,9,2.10270264869516,2.6781477367916,3.937007874015748,0.87890625
450,"Eval-subsets/ATEPP-1/Maurice_Ravel/Jeux_d'eau,_M._30/musicxml_cleaned.musicxml.midi",2,0,False,True,4,1024,13,15,1.86509120387186,2.63391740233522,10.236220472440944,1.46484375
451,"Eval-subsets/ATEPP-1/Maurice_Ravel/La_valse,_M.72/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,89,14,3.07853635511804,2.73993796632883,70.07874015748031,1.3671875
452,"Eval-subsets/ATEPP-1/Maurice_Ravel/La_valse,_M.72/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,87,15,3.0464484333579,2.83474402599853,68.50393700787401,1.46484375
453,"Eval-subsets/ATEPP-1/Maurice_Ravel/Le_Tombeau_de_Couperin,_M.68/No._6._Toccata/Toccata_-_Ravel.mxl.midi",0,0,False,True,2,1024,18,1,2.56286115288026,0.0,14.173228346456693,0.09765625
454,"Eval-subsets/ATEPP-1/Maurice_Ravel/Le_Tombeau_de_Couperin,_M.68/No._6._Toccata/Toccata_-_Ravel.mxl.midi",1,0,False,True,2,1024,10,1,2.54333084659102,0.0,7.874015748031496,0.09765625
455,Eval-subsets/ATEPP-1/Maurice_Ravel/Menuet_antique_M.7/Menuet_Antique.mxl.midi,0,0,False,True,2,1024,16,3,2.84953769372689,1.81124598306395,12.598425196850393,0.29296875
456,Eval-subsets/ATEPP-1/Maurice_Ravel/Menuet_antique_M.7/Menuet_Antique.mxl.midi,1,0,False,True,2,1024,13,3,2.83125742553628,1.7957921634434,10.236220472440944,0.29296875
457,"Eval-subsets/ATEPP-1/Maurice_Ravel/Miroirs,_M._43/No._3,_Une_barque_sur_l'océan/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,13,15,2.31033080915549,2.65482789131945,10.236220472440944,1.46484375
458,"Eval-subsets/ATEPP-1/Maurice_Ravel/Miroirs,_M._43/No._3,_Une_barque_sur_l'océan/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,16,15,2.42691431132296,2.45407683917883,12.598425196850393,1.46484375
459,"Eval-subsets/ATEPP-1/Maurice_Ravel/Miroirs,_M._43/No._4,_Alborada_del_gracioso/musicxml_cleaned.musicxml.midi",0,0,False,True,6,1024,18,10,2.53873674092434,2.6213951698442,14.173228346456693,0.9765625
460,"Eval-subsets/ATEPP-1/Maurice_Ravel/Miroirs,_M._43/No._4,_Alborada_del_gracioso/musicxml_cleaned.musicxml.midi",1,0,False,True,6,1024,20,15,2.39722021200786,2.5994347850229,15.748031496062993,1.46484375
461,"Eval-subsets/ATEPP-1/Maurice_Ravel/Pavane_pour_une_infante_défunte,_M._19/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,17,4,2.77079055319027,2.77284027623067,13.385826771653544,0.390625
462,"Eval-subsets/ATEPP-1/Maurice_Ravel/Pavane_pour_une_infante_défunte,_M._19/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,26,10,2.75490967130474,2.75415978544759,20.47244094488189,0.9765625
463,"Eval-subsets/ATEPP-1/Maurice_Ravel/Valses_nobles_et_sentimentales,_M._61/Ravel_-_Valses_nobles_et_sentimentales.mxl.midi",0,0,False,True,0,1024,7,1,2.42425902698272,2.54623647043531,5.511811023622047,0.09765625
464,"Eval-subsets/ATEPP-1/Maurice_Ravel/Valses_nobles_et_sentimentales,_M._61/Ravel_-_Valses_nobles_et_sentimentales.mxl.midi",1,0,False,True,0,1024,13,10,2.40267276444953,2.5394838581011,10.236220472440944,0.9765625
465,"Eval-subsets/ATEPP-1/Maurice_Ravel/Valses_nobles_et_sentimentales,_M._61/Ravel_-_Valses_nobles_et_sentimentales.mxl.midi",2,0,False,True,0,1024,19,13,2.27867111665987,2.51448358067949,14.960629921259844,1.26953125
466,"Eval-subsets/ATEPP-1/Robert_Schumann/Abegg_Variations,_Op._1/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,9,3,2.42174128680556,1.5449473764528,7.086614173228346,0.29296875
467,"Eval-subsets/ATEPP-1/Robert_Schumann/Abegg_Variations,_Op._1/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,13,13,2.40457095766106,1.53212237027004,10.236220472440944,1.26953125
468,"Eval-subsets/ATEPP-1/Robert_Schumann/Arabeske,_Op._18/musicxml_cleaned.musicxml.midi",0,0,False,True,4,480,19,4,2.57490370711457,2.09150731319125,14.960629921259844,0.8333333333333334
469,"Eval-subsets/ATEPP-1/Robert_Schumann/Arabeske,_Op._18/musicxml_cleaned.musicxml.midi",1,0,False,True,4,480,17,6,2.37245609869289,1.99533374884008,13.385826771653544,1.25
470,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,4,3,1.70726573662267,1.18073669452814,3.149606299212598,0.29296875
471,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,8,9,1.92926681444459,1.19329808250535,6.299212598425196,0.87890625
472,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/musicxml_cleaned.musicxml.midi",0,0,False,True,2,480,39,5,2.76306090647382,2.50299075474008,30.708661417322837,1.0416666666666667
473,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/II._Sehr_innig_und_nicht_zu_rasch/musicxml_cleaned.musicxml.midi",1,0,False,True,2,480,31,10,2.84067782996515,2.64914954888996,24.409448818897637,2.0833333333333335
474,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,5,3,2.37210459100242,1.69266386409587,3.937007874015748,0.29296875
475,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/III._Sehr_aufgeregt/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,10,7,2.10629013237586,1.5559441062415,7.874015748031496,0.68359375
476,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,4,1,2.21760791846664,0.0,3.149606299212598,0.09765625
477,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,2,1,2.2220368114268,0.0,1.574803149606299,0.09765625
478,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,6,1,2.35678568120329,1.47080847632211,4.724409448818897,0.09765625
479,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/V._Sehr_lebhaft/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,11,3,2.18964272833185,1.47080847632211,8.661417322834646,0.29296875
480,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VI._Sehr_langsam/musicxml_cleaned.musicxml.midi",0,0,False,True,2,480,12,13,2.94556811409188,2.67011233898497,9.448818897637794,2.7083333333333335
481,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VI._Sehr_langsam/musicxml_cleaned.musicxml.midi",1,0,False,True,2,480,18,14,2.76423543470722,2.63634559847484,14.173228346456693,2.9166666666666665
482,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VII._Sehr_rasch/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,4,3,2.08371650488234,1.47080847632211,3.149606299212598,0.29296875
483,"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VII._Sehr_rasch/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,3,5,2.17642188461417,1.54526882392325,2.3622047244094486,0.48828125
484,"Eval-subsets/ATEPP-1/Robert_Schumann/Toccata_in_C_Major,_Op._7/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,8,1,1.92190966788853,0.0,6.299212598425196,0.09765625
485,"Eval-subsets/ATEPP-1/Robert_Schumann/Toccata_in_C_Major,_Op._7/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,2,1,2.1794852983388,0.0,1.574803149606299,0.09765625
486,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._2_in_B-Flat_Major/musicxml_cleaned.musicxml.midi",0,0,False,True,12,1024,5,7,1.79062525349998,2.9225109064943,3.937007874015748,0.68359375
487,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._2_in_B-Flat_Major/musicxml_cleaned.musicxml.midi",1,0,False,True,6,1024,6,7,2.37242055937852,2.86969533511844,4.724409448818897,0.68359375
488,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._4_in_D_Major/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,10,3,2.70763088651216,2.35844410935554,7.874015748031496,0.29296875
489,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._4_in_D_Major/musicxml_cleaned.musicxml.midi",1,0,False,True,12,1024,5,3,2.70626058597687,2.04987924750103,3.937007874015748,0.29296875
490,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._6_in_E-Flat_Major:_Andante/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,9,1,2.70039732661593,0.0,7.086614173228346,0.09765625
491,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/10_Preludes,_Op._23/No._6_in_E-Flat_Major:_Andante/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,3,3,2.69502813119283,1.47080847632211,2.3622047244094486,0.29296875
492,"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml.midi",0,0,False,True,6,1024,17,3,2.32885241434874,2.83320604447791,13.385826771653544,0.29296875
